name,family name,gender,country,birth year,treatment,X1,X2,X3,X4,X5,Y
Theresa,Schnapp,F,DE,2001,1,19,4.625188706371397,0.15806550465927643,6.8921973105738354,7.0,13.824972474469726
Maurice,Skiller,M,DE,1939,0,81,5.971546766340429,1.3775177986638178,7.0566537367138515,7.0,29.057201554694128
Moritz,Bensch,M,DE,1939,0,81,6.705447922929668,1.4193277523108816,7.085032178550222,7.0,33.973033361839065
Rene,Senger,M,DE,1973,1,47,9.308111001599961,1.7578660756806788,7.022569078529124,7.0,92.86525177857455
Tina,Schätzing,F,DE,1973,0,47,6.470047506015601,-0.27689901536139777,6.99194301326188,7.0,-9.029420504583086
Maria,Biernatowski,F,DE,1973,0,47,6.472363051372224,-0.258513412897392,6.9524283291190345,7.0,-8.592131918767755
Burkan,Akromat,M,DE,1939,1,81,8.752448499154166,1.759661509969433,7.106284068985562,7.0,113.03927245942896
Trang Sven,Dao,M,DE,1959,1,61,4.999466940048339,0.13864179616132719,6.800811091982029,7.0,43.05140543364999
Erion,Germenji,M,DE,2018,1,2,6.228693965605157,0.27275284873455075,6.721449542136532,7.0,5.547465728742977
Britta,Pich,F,DE,1973,1,47,6.687860749250125,-0.4616042536674712,7.07039549611486,7.0,18.97186523525415
Waldemar,Liberka,M,DE,1939,0,81,8.584687187743565,3.2708592290422653,6.712170997228523,7.0,104.38998198200147
Roland,Läßle,M,DE,2018,1,2,8.523919440402459,1.8974814293403974,6.921837787130564,7.0,60.61741848795747
Marcel,Schubert,M,DE,1959,0,61,5.3716996553534,3.0902925001885366,7.050166501420574,7.0,60.8771807154648
Maxi,Wolf,M,DE,1939,0,81,7.103636397567209,-0.03803988154470038,6.910552026039983,7.0,-3.2741327012978934
Marika,Stieg,F,DE,1973,0,47,6.894957708736023,1.5150209891562298,7.006832287757851,7.0,37.47797003382194
Alexander,Merboth,M,DE,2018,0,2,8.281554896765682,0.9267568862260195,7.362226146340658,7.0,27.056951686692337
Mario,Meyer,M,DE,1973,0,47,6.126280650751013,0.09661462367293513,6.634587522115177,7.0,-0.08777216404214183
Fabiana,Gama,F,DE,1939,0,81,8.23195830544875,1.699313067625912,7.174028347255116,7.0,50.99199054536062
Benjamin,Naumes,M,DE,1959,1,61,7.573399637536208,-0.4432757104183406,7.554971133408268,7.0,27.891857107166615
Patrick,Knüttel,M,DE,2018,0,2,5.8606071890202935,1.8660938212352425,6.861513746725049,7.0,39.29552466005008
Sayed,Moh,M,DE,1959,0,61,9.292162311735291,2.37088065669952,6.538329557909763,7.0,81.34720972830212
Andreas,Fimmel,M,DE,1973,1,47,8.177402211989888,1.2150138257534941,7.269693848530456,7.0,68.51966682988422
Szymon,Lorenc,M,DE,1973,1,47,7.223521182386151,-0.8516208547298133,7.581583606081899,7.0,7.480123735742296
Tugrul,Tanriver,M,DE,1939,0,81,6.298972983296782,1.6039644521241512,7.217925680450476,7.0,36.241097991821874
Sunny,Sallan,M,DE,1939,0,81,9.906357562102333,-0.6513043568355807,6.913016928254367,7.0,-26.76431107358293
Violeta,Lazić,F,DE,1973,0,47,9.640237412175464,0.4629325017404385,7.2637655990770185,7.0,14.820937464085986
Walter,Wagner,M,DE,1973,0,47,5.1458338249086,0.14931763628906508,7.1406707979048205,7.0,0.7445570118871836
Rosario,La Cognata,M,DE,1973,0,47,6.640601183321976,1.9894744501943509,7.647810361350612,7.0,48.178686910072855
Timi,Klopiu,M,DE,2018,0,2,9.345509559055403,1.8439799369129226,7.146277709367766,7.0,63.311643649407245
Eno,Strauss,M,DE,1973,0,47,8.413835997343316,0.6024403211535545,6.412424490363184,7.0,16.849691786517127
Michael,Schmid,M,DE,1973,0,47,7.978800449049419,0.8145293050195667,7.231534770605237,7.0,22.548666623502044
Anett,Jirschik,F,DE,1959,0,61,5.92436705582013,1.0421477772004883,7.3987693483180434,7.0,21.364340743079563
Katharina,Groß,F,DE,2001,0,19,8.49002942186314,-0.46807500462442575,6.876649109473736,7.0,-17.35919886385449
Thomas,Ebert,M,DE,1973,0,47,8.906269029290074,0.570479329390996,7.370158779732047,7.0,17.20156740624688
Matthias,Szymalla,M,DE,1939,1,81,10.30223162681281,0.7207963435814728,7.05712985582921,7.0,82.71696592413713
Magda,Zwicker,F,DE,1959,1,61,6.391021801024963,2.1305804425764245,6.8002537600446455,7.0,92.16033886201137
Padi,Be,M,DE,1973,0,47,7.258457634261497,0.5353120372408005,6.963466048882368,7.0,12.534541186022661
Frank,Behnke,M,DE,1959,0,61,7.608866202056147,0.6904563882910234,6.874222403855936,7.0,17.704755823049673
Sabine,Aurich,F,DE,2001,0,19,7.834899569803738,0.6139987675279547,6.7808386453724605,7.0,15.991372716629483
Bülent,Aslan,M,DE,1973,0,47,9.069997179706295,0.443877794657345,7.1713317775590255,7.0,13.132888350446152
Joerg,Schwieder,M,DE,2001,0,19,6.1269380382930825,0.44985012949939374,6.8141574900059,7.0,8.195380055551121
Anja,Wenk,F,DE,2018,1,2,6.151229680982841,1.956689788914112,7.299073429734039,7.0,45.010027870831536
Sandra,Ronald,F,DE,1973,0,47,6.350481507039335,1.405311336829985,6.893472084834399,7.0,31.65999864953883
Aacorinna,Aajojo,F,DE,2001,1,19,9.57540286894929,0.43250694179720955,7.432284936417522,7.0,26.95026055083238
Markus,Ehrenberg,M,DE,1939,0,81,6.358780132995282,0.2792785807966747,7.329819161318431,7.0,4.63060200436764
Dome,Bechtluft,M,DE,1973,1,47,10.736827043033731,0.22100278293110412,6.761816540467117,7.0,39.62174235468237
Mirza,Nordstadt,M,DE,1973,0,47,7.449361754559768,-0.10101568351157537,6.816802435958495,7.0,-5.136849879643668
Andrea,Best,F,DE,1973,0,47,6.193226082524811,-0.3496678614809581,7.258460132713534,7.0,-10.368405108292372
Manuela,Krauspe,F,DE,2018,0,2,8.568508659560045,0.8114373349669459,7.324055742366382,7.0,24.301231082091235
Denis,Hristov,M,DE,1939,0,81,3.6539899112350223,1.6038858907317832,6.790218262853307,7.0,19.984277670092307
Robert,Hedderich,M,DE,1939,0,81,4.242272656007154,1.590228372635237,7.044379826143992,7.0,23.430399144205506
Meike,Harm,F,DE,1939,1,81,9.287818044463181,2.724972905272058,7.156701399991076,7.0,150.70410776526955
Waldi,Walter,M,DE,2018,0,2,11.370056746701344,3.7504276893022834,7.018763816042149,7.0,159.82867911420524
Matthias,Reinke,M,DE,1939,1,81,11.165619011197121,-0.22166019326062067,7.3271752976377895,7.0,45.17659975750384
William,Perry,M,DE,2001,0,19,4.242297092042464,0.6544761237307272,6.552548184798948,7.0,8.186311016400442
Emilia,Alesi,F,DE,1939,0,81,8.427704591411192,0.6183080470686669,7.082745000170816,7.0,17.60834215310827
Daniel,Asmus,M,DE,1973,0,47,13.24162797343503,1.8665115820873526,6.565266441006049,7.0,91.55942231922162
Zdravkovic,Zdravkovic,F,DE,1939,0,81,5.962207590379689,1.193877983406919,6.808557357465119,7.0,24.768960386755825
Sebastian,Jansen,M,DE,1939,0,81,7.530863779799123,-0.3356286838874796,7.172648021708641,7.0,-11.770176022689693
Alexander,Lir,M,DE,1973,0,47,8.864779304355762,0.8221437249321004,7.1017555552873946,7.0,25.507618608880243
Markus,Dolle,M,DE,2001,0,19,7.248794555426885,2.463012759618544,6.8127660490062345,7.0,65.5660752981477
Janet,Besseler,F,DE,1973,0,47,6.73585574084931,2.0705340585526097,6.840241642958097,7.0,50.72812188435959
Jan,Weide,M,DE,1959,0,61,8.051262388999408,1.8973700616214866,7.232754442874088,7.0,55.90261588057744
Marta,Davtyan,F,DE,1959,1,61,12.484938590200942,0.7605021931069265,7.623145812952869,7.0,76.74894414475315
Uwe,Linka,M,DE,1973,1,47,7.807092509044171,0.6019299156375542,6.886164666013862,7.0,48.50235704544248
Dirk,Ringger,M,DE,1973,0,47,7.754704229747368,1.8904364923969386,7.023895581034383,7.0,53.49564786033761
Thomas,Fuhr,M,DE,1939,0,81,10.645554696716228,0.9409413088985134,7.466418986097566,7.0,35.98691434296316
Nick,Lingner,M,DE,1939,0,81,6.955055418639419,1.7532660964789297,6.881758734815753,7.0,44.08096223414708
Ursula,Helwig,F,DE,1939,0,81,9.441215312046893,-1.243294207802979,6.846329666301155,7.0,-46.87302366015919
Metin,Algin,M,DE,1973,1,47,9.754990072813902,2.2598159771470994,7.303955979451723,7.0,114.54354866513619
Manfred,Voß,M,DE,2001,0,19,9.554105404237852,0.8851939782679562,7.269353423974979,7.0,30.00156714203849
Michael,Andresen,M,DE,1973,0,47,7.057863155208548,3.332335083767877,7.057598321160279,7.0,87.17185761991118
Norman,Hanemann,M,DE,1959,0,61,13.271203317160252,1.0547352840623545,7.061185586941616,7.0,50.99105285083221
Simone,Vogl,F,DE,1939,0,81,7.269535188097721,2.066720452211173,7.413672514013437,7.0,54.99888584638525
Lena,Vanek,F,DE,1959,0,61,6.440221972089344,0.1242300311400826,6.959125233360468,7.0,0.8083804288261827
Anna,Lena,F,DE,1973,0,47,6.031326997815845,1.4637425276797114,6.535029255108492,7.0,31.177366347417376
Osman,Satici,M,DE,2018,0,2,9.20709634272503,-0.03428563875272551,7.471973181592911,7.0,-3.275000435026916
Fabian,Schreiner,M,DE,1959,0,61,6.658295769984358,0.7502452771887732,6.819345020938324,7.0,16.70582837548291
Katica,Tahiri,F,DE,2018,0,2,5.830789521060868,0.5296744748097711,6.850906618672227,7.0,9.469635626253641
Stabuzuki,Can,M,DE,2001,0,19,10.228699977455845,0.2704980130155637,7.423422143745519,7.0,8.42421181827908
Mifa,Desta,F,DE,1939,0,81,6.408443391998777,2.2954558333804918,7.365400730917784,7.0,53.79208092373298
Thorsten,Voß,M,DE,1939,1,81,7.977973435462726,1.891205662337718,6.573323254277156,7.0,111.67699939327912
Lynny,Lynwaryn,F,DE,1973,1,47,8.719931431454526,1.625606897230763,7.228622172221797,7.0,84.61739316132613
Glunscho,Bongobratze,M,DE,1959,0,61,8.910205477542055,0.5458812615863439,7.248022565210888,7.0,16.34047708736461
Silvana,Heyna,F,DE,1973,1,47,10.395533312749253,-0.8146297481959252,7.017377402944227,7.0,-1.4938835731179978
Sebastian,Walisko,M,DE,1973,0,47,5.703795184206511,-0.1950102959253953,7.291207447042328,7.0,-6.356063231343658
Ulf,Hoffmann,M,DE,1959,1,61,6.682259934117745,-2.2306984710252755,6.795504954220617,7.0,-16.227431682107593
Paulina,Heiligenthal,F,DE,1973,0,47,5.409870196509468,1.0565785455792736,6.67212433000355,7.0,19.396084838048903
Veres,Zoltan,M,DE,1959,1,61,4.691908461393326,3.4338844704005735,6.8899693422004455,7.0,101.66973868595117
Linda,Neumann,F,DE,1939,0,81,4.183139738114985,-1.8267339040935995,7.439364153776853,7.0,-31.122708263288573
Albert,Loshi,M,DE,1973,0,47,7.802599420098546,2.481306159998111,6.879720754790545,7.0,71.31329615827632
Gerold,Weerts,M,DE,1973,1,47,6.922154636893814,-1.1567633043013834,7.450370526480308,7.0,0.39046129725400647
Peter,Wendt,M,DE,1959,1,61,8.449516054302677,1.110647642284895,6.958654199718562,7.0,76.12882272559476
Ahmed,Muayad,M,DE,1959,1,61,6.427996149114625,2.487511654107189,6.899297977782284,7.0,101.21004152818806
Erwin,Bauer,M,DE,1959,0,61,6.677237315701069,-0.781968219516115,6.9426629359471965,7.0,-22.078364124775533
Ilka,Yahia,F,DE,1939,1,81,8.926071605658281,3.721298800511139,6.853216113006569,7.0,180.6573820305747
Fishy,Kurshner,M,DE,1939,0,81,4.350209247072256,0.7320085651956705,7.01715591353356,7.0,9.88707122108359
Okilo,Okano,M,DE,1939,0,81,7.864549188179996,-0.3734994201707252,7.346306327892472,7.0,-13.274902512150003
Cedrik,Lowey,M,DE,1973,0,47,7.585624774174612,0.31473203974885666,6.670914623921733,7.0,6.74733414640816
Gûnter,Siller,M,DE,1973,0,47,3.604580290513716,-3.041570956397881,7.28368287314808,7.0,-43.79322897058816
Klaus,Borchers,M,DE,1959,1,61,7.33353233072939,0.4980626716938317,6.825122894893425,7.0,54.30506584573619
Vit,Kore,M,DE,1939,1,81,5.997227413899261,3.732234533690719,7.206393670657574,7.0,139.60055620202954
Martin,Billiet,M,DE,2001,1,19,6.293258586256285,1.9921910071040483,6.918958021021117,7.0,58.69740141474557
Rosanna,Sciascia,F,DE,1959,0,61,10.702410726353936,0.560907249258441,6.688563171956012,7.0,20.492505064477076
Coco,Balth,F,DE,2018,1,2,11.563548541301182,2.347579962823476,7.1423838234923585,7.0,102.38145094466766
Jojo,Xanthopoulos,M,DE,1973,0,47,8.615650886546295,2.232650596038747,7.456457936253718,7.0,71.01578181778517
Piotr,Hucul,M,DE,1939,0,81,6.343935024822217,1.7610779940224253,7.037150958984258,7.0,40.24687206619905
Waltraud,Zenger,F,DE,1973,0,47,7.744593446841367,2.643488761814483,6.644567400634654,7.0,75.46279291271459
Klajdi,Elezi,M,DE,1959,1,61,6.302121960961208,2.5233952988240365,7.3319133413224895,7.0,101.01335105330566
Tobi,Brodhofer,M,DE,1973,1,47,7.100077495010749,-0.8336149801425904,6.951204759573179,7.0,8.17443533270706
Christina,Held,F,DE,2018,0,2,8.542820432143571,1.2873605154999512,6.3664469915699256,7.0,39.36351231038595
Gartenbau,Thüringen,M,DE,2018,1,2,6.536644751077097,2.0795363678089536,6.686144621681917,7.0,50.73420615681987
Alexander,Naumann,M,DE,1973,1,47,8.842223808174833,-0.13743961411042616,7.014333621946888,7.0,26.067469627936614
Reinhard,Schmidt,M,DE,1939,0,81,8.483925854948417,2.553843593102445,7.03770805753132,7.0,80.12597644400041
Julia,Felger,F,DE,1973,0,47,7.635302461656679,-0.3638097719029311,7.084817257253287,7.0,-12.748132082757369
Akalewold,Asfaw,M,DE,1959,1,61,7.599206716709669,-0.03990686786484883,6.813621492424977,7.0,39.269242246578635
Fabienne,Martens,F,DE,1959,0,61,6.571228691544144,-0.9683126870208834,6.976420094304928,7.0,-26.405836632668898
Anja,Pleuß,F,DE,1973,1,47,11.079200848877349,1.2440307753901108,6.635868730687377,7.0,82.93837102601105
Vitali,Wilhelm,M,DE,1973,1,47,8.720901422324621,-0.4640278543305186,6.488205690239858,7.0,15.13635277853079
Inga,Krieger,F,DE,1939,0,81,8.691966155837195,0.8566203568553679,6.636441733929002,7.0,25.957384630810083
Eva,Demmerle,F,DE,2018,1,2,3.2956303308627044,0.6440582421271291,6.929027374352261,7.0,7.2243787321929895
Michael,Rudolph,M,DE,1939,1,81,6.362600582995321,2.375806971900107,7.488872586356594,7.0,112.07150131318875
Christina,Buyck,F,DE,1939,0,81,6.438047924051658,0.8386293836174105,7.062892609250129,7.0,18.31739772489683
Louis,Thom,M,DE,1959,0,61,7.948158529008698,0.18784935092677033,6.716729727619291,7.0,3.36373745329944
Kadir,Alkis,M,DE,1939,0,81,7.6649974221017745,1.172606826727701,7.44403929722955,7.0,32.070817514415566
Udo,Cousins,M,DE,1973,0,47,5.281412925607264,2.4616216548970313,7.319872154231527,7.0,47.28249791690004
Mixalis,Sigeris,M,DE,1973,1,47,5.4155475376731514,0.1498325810365968,6.57481204198601,7.0,33.62655794807169
Tobias,Trick,M,DE,1939,0,81,9.446273554131587,-0.05279022005048968,7.226920765353005,7.0,-4.043760559609403
Elena,Rolfes,F,DE,1973,0,47,8.213162675503435,0.6862667428173935,7.4624991237157605,7.0,19.34015630552522
Joerg,Soltau,M,DE,1973,1,47,0.8600582418164178,-0.5852042724476412,7.318640035812501,7.0,28.86635687203548
Feli,Artner,F,DE,1959,0,61,8.11661542327679,1.425737507999738,7.1877086366932925,7.0,41.813438932019835
Silke,Buchholz,F,DE,1959,1,61,12.030678938244417,4.131327682772447,6.595455033983757,7.0,229.22021008976836
Tim,Hilgert,M,DE,1973,1,47,8.754507703265164,0.4350821998489225,6.701945213129459,7.0,45.05921097856712
Aleks,Gjinollari,M,DE,1973,0,47,4.924920551134846,1.2951422722502426,6.644321283173905,7.0,21.90447421878215
Hubert,Schmitz,M,DE,1959,1,61,6.079800980569885,0.3816230500247322,7.14328104603265,7.0,49.3423091785683
Silvia,Hettfleisch,F,DE,2018,0,2,5.966642793975832,0.10473035592484957,6.374857029386398,7.0,-0.05022756987359989
Ina,Ina,M,DE,1939,0,81,9.443607228081007,0.48032214839765996,6.779810328941332,7.0,14.94738818543196
Gharibi,Emad,M,DE,1959,1,61,9.301748278425793,2.7660032257516765,7.145994192393126,7.0,138.29534410753794
Uwe-Gunther,Schulze,M,DE,1973,1,47,9.287578899825375,2.4083295748089544,6.993650100667371,7.0,115.67569932227626
Dimitris,Anagnostopoulos,M,DE,1959,1,61,7.006448755186716,0.16203637066876686,6.965096120168157,7.0,44.78414330145629
Max,Mutzmann,M,DE,1973,1,47,8.940792358655196,1.670266191941206,7.079383185365262,7.0,87.45312310518499
Michaela,Bals,F,DE,2018,1,2,7.558873496934076,-1.8331849707237788,7.076783448280657,7.0,-53.45088762632206
Jo,Schmidt,M,DE,1973,0,47,9.867609025621167,1.3957338320020611,6.797664207504178,7.0,50.05218579991574
Stephan,Spilker,M,DE,1973,0,47,7.699137302607293,0.09229907812130964,6.977964301339314,7.0,0.474434345469664
Stefan,Schrage,M,DE,1973,1,47,4.229253289396621,0.9560375947001297,6.803918326566483,7.0,45.983132615846756
Sandra,Saleem,F,DE,1939,1,81,8.832039674789206,1.59661170065665,6.837137882534969,7.0,108.01429621748788
Gelu,Ganea,M,DE,1973,0,47,7.527158624017728,1.893521701771737,6.625821783194279,7.0,51.820928882809284
Reinhard,Zuhmann,M,DE,1939,0,81,11.5361941033322,0.8658246807362157,7.2251799525403415,7.0,35.806280699780245
Maik,Schneider,M,DE,1973,1,47,7.592487127514084,2.0069278189338884,6.844706675938544,7.0,88.5344261303278
Herbert,Lange,M,DE,1973,1,47,9.675487220020138,1.806447707344201,6.811123099411317,7.0,97.03821993953545
Fabian,Roloff,M,DE,1973,1,47,9.146146215619751,1.6533666243173337,7.072257799556716,7.0,88.16694050942348
Lena,Heinlein,F,DE,1959,0,61,7.194970527372731,0.15912767658087063,7.449735978722205,7.0,2.2686848876016787
Nina,Feil,F,DE,2001,0,19,7.667898178429292,-1.00830250534643,7.215356640346313,7.0,-31.532266020303645
Jörg,Zocula-Kalina,M,DE,1959,0,61,7.871789886245793,0.2074255001362978,7.125974381168124,7.0,4.024920064188775
Peter,Weber,M,DE,2001,0,19,11.45500285544468,-0.07474826051101471,7.394929377693579,7.0,-5.351969841413176
Mario,Sprenger,M,DE,1939,1,81,10.102282331163787,0.9322273630332616,7.273611340861698,7.0,90.3523276796374
Dominic,Zgraja,M,DE,1939,0,81,4.8553556007508005,0.9520618770338191,7.198292814323762,7.0,15.408332629614492
Nicole,Novak,F,DE,2018,0,2,7.435511793732566,0.01036976186808846,6.197035797927341,7.0,-2.194046573301277
Svea,Steinwachs,F,DE,1939,1,81,7.309408890660652,1.121543410191749,7.38695585417603,7.0,85.75108820935833
Sabine,Fricke,F,DE,1939,0,81,9.027514012815137,3.707722495312485,7.025467081854463,7.0,124.98075551520625
Christine,Petko,F,DE,2018,1,2,6.5227329702598515,1.3235256748815867,7.261960771760685,7.0,32.067247031314295
Claudia,Lutz,F,DE,1959,1,61,7.5420298444919505,-0.2215680531407918,7.13372181186112,7.0,34.1725558976432
Elisabeth,Schwabe,F,DE,2001,1,19,5.664352699515012,0.3196313178036372,6.99198127232033,7.0,17.958397879624847
Susi,Krüger,F,DE,1939,0,81,10.54508305591739,1.2042297755455387,6.771370928024439,7.0,45.96301925295361
Monja,Strehl,F,DE,1973,1,47,9.316135559133008,1.0934053371574246,6.616103307234565,7.0,69.26490135892978
Tini,Rose,F,DE,1939,1,81,6.207873865687696,1.8455540338641137,6.927267336220589,7.0,97.99449719289795
Zennure,Erdem,F,DE,1939,1,81,7.84037625393458,2.101885275658543,7.132284931164163,7.0,117.14456096495962
Eeli,England,M,DE,1973,1,47,10.013720054338178,1.8789128659213234,7.0137351028762955,7.0,102.18196313915865
Lea,Blvck,F,DE,1939,0,81,9.119035300809113,1.8011953915507346,6.878860597440641,7.0,60.15822122524711
Albert,Radke,M,DE,2018,0,2,11.942007104628352,2.103287536505901,6.635401791606946,7.0,93.10972616444904
Danny,Zimmermann,M,DE,2001,0,19,8.391264815674772,0.10030529742103624,6.970042620188249,7.0,0.9699825367131525
Carsten,Rösen,M,DE,2018,1,2,7.2268407922730225,1.834258510775416,6.663077595578756,7.0,49.44487732549384
Post,Luca,M,DE,1973,0,47,8.724923695490466,1.728214805251666,6.769369602250233,7.0,55.00575828560857
Laszlo,Nagy,M,DE,1959,1,61,7.957265301296826,2.222841746863123,6.850600579881882,7.0,107.6469576233514
Thomas,Weiß,M,DE,1973,0,47,8.950618774270254,2.9437726287350663,7.046587972390128,7.0,97.92022467323808
Cedrik,Schneider,M,DE,1973,0,47,8.79138360467322,2.273896011556362,6.8339560395613015,7.0,73.69281822231113
Mi,Mo,M,DE,1959,0,61,5.205200548552777,2.3533952776821496,7.132911607432099,7.0,44.371981607888884
Martina,Krauss,F,DE,1959,0,61,8.992028776897065,2.1879173427311644,6.668174156479951,7.0,72.4346610699318
Dieter,Ziegler,M,DE,1973,0,47,6.370593141756672,1.1632526096442264,7.34561308542108,7.0,26.047341776089727
Carrie-Ann,Hope,F,DE,1959,0,61,6.643210665300219,0.15389468317518462,6.824510680948854,7.0,1.6100936577728855
Ti,Na,F,DE,1973,0,47,6.317912903415189,0.349072910696461,6.851094928847596,7.0,6.114265200424455
Sarah,Kropp,F,DE,1973,0,47,8.926202969518418,0.830657472358813,7.136777352956229,7.0,25.999120257740955
Carina,Hellmuth,F,DE,2018,0,2,6.556345169832314,0.6826615866910107,7.750953001947069,7.0,15.013101755177011
Heiko,Stephan,M,DE,1939,0,81,8.92278215674278,1.8728263341413003,7.2201414567024615,7.0,61.35024530754366
Giovanni,Soddu,M,DE,1973,0,47,8.216647785863138,-0.4623742402210336,6.59305137257911,7.0,-16.78759605458265
Rüdiger,Göbel,M,DE,1959,0,61,6.306657636972282,2.3563777503698784,7.74336042487726,7.0,54.47433605781646
